reference,querry,ani,alignment_coverage,primary_cluster
P_aurantia_S3788,P_C2R02,0.775315,0.10558170813718896,0
P_S3260,P_P19,0.77532,0.1775,0
P_SG412,P_C2R02,0.775325,0.14285714285714285,0
P_SG452,P_CNC920,0.775325,0.11126279863481228,0
P_SR436,P_Of11M6,0.775331,0.14205738278516444,0
P_2CM36K,P_CNAT2181,0.775336,0.15502008032128514,0
P_A22,P_SG415,0.775338,0.1437394722066255,0
P_C2R02,P_aurantia_S3895,0.77534,0.081770833,0
P_tunicata_D2,P_JC3,0.775341,0.10835351089588378,0
P_XMcav2N,P_SR433,0.775341,0.078066914,0
P_Of11M6,P_AC163,0.775344,0.10817031070195628,0
P_ruthenica_S2756,P_SK20,0.775345,0.13843774168600154,0
P_Hal040,P_C2R02,0.775347,0.15701415701415702,0
P_P19,P_SR442,0.775348,0.1328125,0
P_Of5H6,P_SR455,0.775352,0.078378378,0
P_aliena_EH1,P_ruthenica_S2756,0.775352,0.1038536903984324,0
P_viridis_BBR56,P_1161b,0.775358,0.087614927,0
P_SG456,P_spongiae_UST010723006,0.775358,0.12592096450100468,0
P_SG444,P_McH17,0.775359,0.13946800862688713,0
P_JC31,P_EKP108,0.775364,0.11677282377919321,0
P_ruthenica_S2756,P_EB27,0.775368,0.11678267594740913,0
P_SG444,P_P19,0.775369,0.13515456506110712,0
P_SR442,P_CnMc713,0.775374,0.11691884456671252,0
P_SG444,P_MM172,0.775376,0.10352264557872035,0
P_SR437,P_P19,0.775376,0.13444213444213443,0
P_SR448,P_piratica_OCN003,0.775383,0.133833646,0
P_P19,P_130,0.775384,0.15169270833333334,0
P_JC3,P_neustronica_PAMC28425,0.775384,0.12755383765875208,0
P_SR454,P_CnMc715,0.775385,0.12283464566929134,0
P_B95,P_aliena_SW19,0.775385,0.089268293,0
P_SG455,P_P19,0.775387,0.13142857142857142,0
P_1161b,P_piratica_OCN003,0.775388,0.15728604471858135,0
P_SG445,P_CO325X,0.775389,0.1166023166023166,0
P_luteoviolacea_2ta16,P_S3173,0.775389,0.084452975,0
P_XMcav2N2,P_SR433,0.77539,0.080191184,0
P_JC28,P_neustronica_PAMC28425,0.77539,0.12424740010946908,0
P_bablabjr004,P_C2R02,0.775392,0.15295717199184228,0
P_CNC920,P_SG444,0.775393,0.11219147344801796,0
P_MM172,P_SG452,0.775397,0.12014925373134329,0
P_G4,P_CO325X,0.775401,0.091895803,0
P_distincta_LMG14908,P_P19,0.775402,0.13364993215739485,0
P_aliena_SW19,P_CnMc715,0.775411,0.1063973063973064,0
P_P19,P_scap26,0.775411,0.14453125,0
P_G4,P_SG415,0.775412,0.15846599131693198,0
P_MMG024,P_SR437,0.775416,0.13615635179153093,0
P_APM04,P_XMcav2N2,0.775419,0.10556760665220535,0
P_Of11M6,P_TB25,0.775421,0.10701956271576525,0
P_2CM32C,P_spongiae_SAO44,0.775424,0.1516728624535316,0
P_R96,P_EKP108,0.775431,0.075826972,0
P_SG415,P_P19,0.775431,0.12585669781931463,0
P_SR433,P_SW010604,0.775432,0.10753424657534247,0
P_MM172,P_fuliginea_S2292,0.775432,0.1126865671641791,0
P_CO348,P_SR442,0.775433,0.12471783295711061,0
P_spongiae_SAO44,P_SR454,0.775436,0.1160188457008245,0
P_SG448,P_OF7H1,0.775437,0.1608974358974359,0
P_CnMc713,P_SG445,0.775437,0.12003000750187547,0
P_arctica_NECBIFX0059,P_luteoviolacea_2ta16,0.775437,0.11708645336963922,0
P_MM172,P_EB27,0.77544,0.11641791044776119,0
P_SR442,P_G4,0.775441,0.14649243466299863,0
P_SR436,P_DL2H1,0.775451,0.1469559132260322,0
P_arctica_NECBIFX2020017,P_DL2H6,0.775453,0.13168724279835392,0
P_Cn537,P_C2R02,0.775455,0.14194373401534527,0
P_CnMc713,P_130,0.775459,0.1282820705176294,0
P_CO348,P_SG434,0.775459,0.12246049661399548,0
P_C2R02,P_SR442,0.775459,0.128125,0
P_SG448,P_CO325X,0.775464,0.11153846153846154,0
P_flavipulchra_S1925,P_neustronica_PAMC28425,0.775465,0.12730414746543778,0
P_SR433,P_spongiae_SAO44,0.775465,0.14657534246575343,0
P_aliena_SW19,P_C2R02,0.775466,0.16430976430976432,0
P_CnMc713,P_EKP108,0.775475,0.12003000750187547,0
P_SG455,P_UG32,0.775475,0.1392857142857143,0
P_SG448,P_XMcav2N2,0.775478,0.11217948717948718,0
P_spongiae_SAO44,P_1161b,0.775479,0.13191990577149587,0
P_SG453,P_UG31,0.775488,0.12540400775694893,0
P_CnMc715,P_SiA1,0.77549,0.14082397003745317,0
P_C2R02,P_1CM17D,0.775492,0.11510416666666666,0
P_arctica_NECBIFX2020001,P_G4,0.775492,0.14227642276422764,0
P_OF5H5,P_arctica_NECBIFX2020001,0.775492,0.1166936790923825,0
P_P19,P_aurantia_208,0.775492,0.119140625,0
P_MMG024,P_aliena_EH1,0.775496,0.14006514657980457,0
P_tunicata_D2,P_ruthenica_S2756,0.775496,0.073244552,0
P_ruthenica_S2756,P_DSM,0.775498,0.12915699922660479,0
P_CNAT241,P_EKP108,0.775498,0.12357846853677028,0
P_Of11M6,P_SG416,0.775501,0.11277330264672036,0
P_SG434,P_rubra_S2471,0.775501,0.092944369,0
P_SR433,P_Of5H6,0.775505,0.14520547945205478,0
P_SR442,P_ruthenica_S2756,0.775506,0.11691884456671252,0
P_MMG024,P_arctica_NECBIFX0059,0.775509,0.13224755700325733,0
P_C2R02,P_ostereae_hOe125,0.77551,0.12604166666666666,0
P_APAL1,P_C2R02,0.775513,0.14540647719762062,0
P_CNAT218,P_fuliginea_S2292,0.775513,0.11666666666666667,0
P_2CM32C,P_CNC920,0.775518,0.11821561338289963,0
P_SG448,P_Of5H6,0.775518,0.1621794871794872,0
P_SR437,P_OF7H1,0.775522,0.14622314622314622,0
P_EB27,P_MM172,0.775527,0.10671140939597315,0
P_P19,P_SR417,0.775528,0.13736979166666666,0
P_CNAT218,P_SG415,0.775534,0.12348484848484849,0
P_CnMc713,P_SG444,0.775535,0.11177794448612154,0
P_Of11M6,P_SR433,0.775535,0.11737629459148446,0
P_ruthenica_S2756,P_kknpp56,0.775536,0.139984532,0
P_CO342X,P_distincta_22A13,0.775537,0.112,0
P_SG444,P_C2R02,0.775538,0.17613227893601727,0
P_SG451,P_Of11M6,0.775539,0.15095628415300547,0
P_JC3,P_1131a,0.775542,0.1154058531198233,0
P_XMcav11Q,P_TB25,0.775543,0.11000552791597568,0
P_2CM32C,P_spongiae_UST010723006,0.775543,0.14944237918215614,0
P_SR416,P_G4,0.775544,0.12537855844942458,0
P_CNAT218,P_translucida_KMM520,0.775548,0.12727272727272726,0
P_SR448,P_CNAT218,0.775557,0.10131332082551595,0
P_2CM32C,P_CO325X,0.775569,0.1204460966542751,0
P_SR411,P_spongiae_SAO44,0.77557,0.13261163734776726,0
P_tunicata_D2,P_McH142,0.775574,0.065375303,0
P_arctica_A3712,P_rubra_S2471,0.775574,0.083916084,0
P_Of5H6,P_SG455,0.775577,0.11675675675675676,0
P_P19,P_scap25,0.775579,0.14713541666666666,0
P_piratica_OCN003,P_SG445,0.775581,0.10536159600997506,0
P_aliena_EH1,P_ruthenica_S3245,0.775582,0.10254735467015023,0
P_SG431,P_UG32,0.775583,0.13075383589059372,0
P_S3178,P_ruthenica_LMG19699,0.775586,0.11371467953135768,0
P_SG448,P_CNAT2181,0.77559,0.1076923076923077,0
P_JC31,P_distincta_22A13,0.77559,0.11518046709129512,0
P_SR451,P_CO325X,0.775598,0.10547945205479452,0
P_OF5H5,P_SR411,0.775598,0.11615343057806592,0
P_CNC920,P_SR448,0.775598,0.13462976813762154,0
P_ruthenica_S2756,P_SR445,0.775599,0.13070378963650425,0
P_CnMc715,P_SR432,0.775608,0.12734082397003746,0
P_P19,P_TB25,0.775617,0.12565104166666666,0
P_CnMc715,P_SR442,0.77562,0.12659176029962546,0
P_SG4417,P_CnMc713,0.775621,0.10932674490426189,0
P_arctica_NECBIFX2020017,P_flavipulchra_S1925,0.775621,0.13991769547325103,0
P_SR436,P_PPB1,0.775623,0.094471659,0
P_CnMc713,P_C2R02,0.775625,0.063765941,0
P_SR415,P_R96,0.775626,0.096127248,0
P_SR448,P_McH17,0.775628,0.13133208255159476,0
P_OANN1,P_SR455,0.775628,0.085499711,0
P_JC3,P_SR455,0.775629,0.08393153,0
P_SR433,P_OF5H5,0.77563,0.14178082191780822,0
P_SG448,P_CNAT241,0.775633,0.10897435897435898,0
P_G4,P_SG433,0.775633,0.15050651230101303,0
P_tunicata_D2,P_P94,0.775634,0.091404358,0
P_rubra_DSM6842,P_tunicata_D2,0.775634,0.059576563,0
P_SG448,P_CNAT218,0.775637,0.10897435897435898,0
P_distincta_22A13,P_ruthenica_S3245,0.775646,0.10729312762973352,0
P_rubra_SCSIO_6842,P_C2R02,0.775648,0.045177665,0
P_SR451,P_XMcav2N2,0.775651,0.095890411,0
P_aliena_SW19,P_CNAT2181,0.775652,0.11043771043771043,0
P_P111,P_G4,0.775654,0.14285714285714285,0
P_neustronica_PAMC28425,P_flavipulchra_S1925,0.775655,0.1332923832923833,0
P_SG433,P_SMS1,0.775657,0.10805369127516778,0
P_SG434,P_CNAT218,0.77566,0.10719131614654002,0
P_SR433,P_DL2H6,0.775661,0.13561643835616438,0
P_G4,P_distincta_KMM3548,0.775663,0.14399421128798842,0
P_SR432,P_P19,0.775664,0.13406292749658003,0
P_ruthenica_S2756,P_SR456,0.775667,0.13921113689095127,0
P_SG448,P_XMcav2N,0.775667,0.11153846153846154,0
P_P19,P_DSM,0.775671,0.12239583333333333,0
P_distincta_22A13,P_R96,0.775671,0.097475456,0
P_aurantia_S3790,P_C2R02,0.775672,0.10564304461942257,0
P_2CM41L,P_SMS1,0.775672,0.12678936605316973,0
P_C2R02,P_802,0.775676,0.1171875,0
P_G4,P_P111,0.775685,0.15629522431259044,0
P_CnMc713,P_translucida_KMM520,0.775685,0.12303075768942236,0
P_DL2H6,P_tunicata_D2,0.775686,0.094929245,0
P_P94,P_tunicata_D2,0.775686,0.072901679,0
P_arctica_NECBIFX2020001,P_spongiae_SAO44,0.775687,0.14498644986449866,0
P_CO109Y,P_C2R02,0.775689,0.14817275747508304,0
P_SG453,P_UG32,0.775689,0.12669683257918551,0
P_C2R02,P_aurantia_208,0.775701,0.0953125,0
P_Of11M6,P_SG455,0.775702,0.11795166858457998,0
P_G4,P_DSM,0.775705,0.13965267727930536,0
P_SR454,P_ruthenica_LMG19699,0.775706,0.12913385826771653,0
P_OF5H5,P_SG455,0.775709,0.1166936790923825,0
P_XMcav2N2,P_SG434,0.77571,0.079660117,0
P_CNC920,P_1161b,0.775713,0.1338818249813014,0
P_CO348,P_SR433,0.775713,0.12133182844243792,0
P_CNAT2181,P_SR448,0.775714,0.13560606060606062,0
P_C2R02,P_M1318928,0.775719,0.11041666666666666,0
P_XMcav2N,P_EKP108,0.775724,0.075411577,0
P_XMcav11Q,P_SR451,0.775725,0.11885019347705915,0
P_DL2H1,P_EKP108,0.775729,0.11515480717001629,0
P_SG444,P_peptidolytica_NBRC101021,0.775729,0.1286843997124371,0
P_OF5H5,P_SG416,0.775731,0.11399243652079957,0
P_MMG024,P_SR454,0.775731,0.13224755700325733,0
P_lipolytica_LMEB39,P_C2R02,0.775732,0.14124668435013263,0
P_CNAT218,P_SG434,0.775736,0.12045454545454545,0
P_rhizosphaerae_hCg42,P_CnMc715,0.77574,0.099719888,0
P_2CM32C,P_G4,0.77574,0.14944237918215614,0
P_EKP108,P_DL2H22,0.775741,0.093054619,0
P_Of11M6,P_SG444,0.775741,0.119102417,0
P_2CM32C,P_CnMc715,0.775744,0.1204460966542751,0
P_MM172,P_SR433,0.775744,0.11194029850746269,0
P_R96,P_tunicata_D2,0.775745,0.058015267,0
P_arctica_NECBIFX2020001,P_DL2H22,0.775749,0.08604336,0
P_C2R02,P_SR414,0.775749,0.11979166666666667,0
P_arctica_NECBIFX2020001,P_Of7M16,0.77575,0.12127371273712736,0
P_SG411,P_CnMc715,0.775753,0.1023002421307506,0
P_17a,P_OF5H5,0.775757,0.14925373134328357,0
P_DL2H6,P_SR455,0.775757,0.081367925,0
P_ruthenica_S2756,P_ECSMB14103,0.775762,0.12064965197215777,0
P_peptidolytica_NBRC101021,P_SG411,0.775762,0.13899868247694336,0
P_SR435,P_M1400202,0.775772,0.13456284153005466,0
P_Of11M6,P_SR432,0.775772,0.11507479861910241,0
P_G4,P_SR456,0.775774,0.15267727930535455,0
P_C2R02,P_SR416,0.775775,0.1203125,0
P_CNAT241,P_translucida_KMM520,0.775775,0.13040181956027294,0
P_UG31,P_SG436,0.775776,0.1617961511047755,0
P_aurantia_S3895,P_C2R02,0.775778,0.10125744540039709,0
P_tunicata_D2,P_arctica_NECBIFX0059,0.775779,0.15435835351089588,0
P_CNAT2181,P_SG445,0.775782,0.13257575757575757,0
P_SR437,P_ruthenica_S2756,0.775782,0.11157311157311157,0
P_Of5H6,P_EKP108,0.775783,0.11081081081081082,0
P_P19,P_S3173,0.775786,0.14388020833333334,0
P_G4,P_arctica_A3712,0.775786,0.14978292329956586,0
P_G4,P_SR451,0.775787,0.1512301013024602,0
P_SR437,P_OF5H5,0.775788,0.14275814275814275,0
P_CNAT2181,P_SR418,0.775791,0.1393939393939394,0
P_SG448,P_flavipulchra_ATCCBAA314,0.775791,0.15705128205128205,0
P_BMB,P_neustronica_PAMC28425,0.775791,0.1309867282169648,0
P_aliena_SW19,P_rubra_S1946,0.775791,0.095622896,0
P_ruthenica_S2756,P_SG436,0.775792,0.131477185,0
P_SG455,P_McH17,0.775795,0.13142857142857142,0
P_Of11M6,P_SG451,0.775795,0.119102417,0
P_spongiae_SAO44,P_SR436,0.775796,0.11896348645465253,0
P_arctica_NECBIFX2020001,P_JC3,0.775811,0.14159891598915988,0
P_MMG024,P_SG431,0.775811,0.13745928338762214,0
P_ostereae_hOe124,P_MMG024,0.775813,0.14575411913814956,0
P_OF5H5,P_SG444,0.775815,0.11723392760669908,0
P_CnMc713,P_SR435,0.775815,0.11552888222055514,0
P_NBRC12985,P_CNC920,0.775819,0.10441485634197617,0
P_Of11M6,P_SG433,0.775821,0.11795166858457998,0
P_ruthenica_S2756,P_distincta_22A13,0.775823,0.11987625676720805,0
P_MM172,P_2CM32C,0.775826,0.1208955223880597,0
P_CNAT2181,P_1161b,0.775831,0.14242424242424243,0
P_CnMc715,P_SG452,0.775833,0.12808988764044943,0
P_CNC920,P_SR451,0.775833,0.12266267763649963,0
P_MM172,P_SG418,0.775835,0.13432835820895522,0
P_CNAT218,P_SR418,0.775835,0.1303030303030303,0
P_SG438,P_CnMc715,0.775839,0.11057360055286801,0
P_MM172,P_EKP108,0.775843,0.1208955223880597,0
P_SR454,P_SW010604,0.775843,0.1236220472440945,0
P_ruthenica_S3245,P_distincta_22A13,0.775844,0.10832719233603537,0
P_SG436,P_MMG024,0.775845,0.1332094175960347,0
P_XMcav2N,P_distincta_LMG14908,0.775845,0.079129049,0
P_C2R02,P_ostereae_hOe124,0.775845,0.12708333333333333,0
P_G4,P_translucida_KMM520,0.775845,0.1150506512301013,0
P_SG448,P_DL2H1,0.775847,0.16153846153846155,0
P_C2R02,P_bablabjr011,0.775848,0.10677083333333333,0
P_SG451,P_CnMc715,0.775851,0.11748633879781421,0
P_P19,P_SR433,0.775853,0.14453125,0
P_C2R02,P_SR436,0.775854,0.12395833333333334,0
P_peptidolytica_DSM14001,P_arctica_NECBIFX0059,0.775854,0.11406155703077851,0
P_spongiae_UST010723006,P_arctica_NECBIFX0059,0.775854,0.12381554011370816,0
P_2CM37A,P_C2R02,0.775855,0.14325259515570934,0
P_SR435,P_G4,0.775856,0.1413934426229508,0
P_arctica_NECBIFX2020001,P_XMcav2N,0.775856,0.092140921,0
P_2CM32C,P_piratica_OCN003,0.775856,0.13531598513011153,0
P_CnMc713,P_NBRC12985,0.775857,0.11852963240810202,0
P_SG445,P_CNAT2181,0.775859,0.12432432432432433,0
P_distincta_22A13,P_JC3,0.775859,0.13814866760168304,0
P_SG437,P_P19,0.775859,0.12689738919247115,0
P_arctica_NECBIFX2020017,P_DL2H1,0.775862,0.1392318244170096,0
P_SR448,P_CO325X,0.775863,0.10006253908692933,0
P_P19,P_undina_DSM6065,0.775863,0.14778645833333334,0
P_SG412,P_CnMc715,0.775867,0.10472154963680387,0
P_SR436,P_R96,0.775869,0.093072078,0
P_SG434,P_UG31,0.775869,0.12279511533242876,0
P_SR442,P_CNAT218,0.775872,0.11348005502063274,0
P_XMcav2N,P_SG433,0.775873,0.079660117,0
P_DL2H6,P_SR451,0.775873,0.11202830188679246,0
P_C2R02,P_aurantia_S3790,0.775873,0.079166667,0
P_CNAT218,P_SG431,0.775882,0.12424242424242424,0
P_SR432,P_XMcav2N2,0.775887,0.10054719562243503,0
P_C2R02,P_2CM37A,0.775888,0.1109375,0
P_XMcav2N2,P_DSM,0.775891,0.079660117,0
P_XMcav11Q,P_SG451,0.775892,0.1205085682697623,0
P_KMM661,P_ruthenica_S2756,0.775892,0.11243851018973998,0
P_SG448,P_flavipulchra_NCIMB2033,0.775897,0.15897435897435896,0
P_SR448,P_XMcav2N2,0.775898,0.10819262038774234,0
P_DL2H6,P_arctica_NECBIFX2020017,0.775898,0.10908018867924528,0
P_SG433,P_M1400202,0.7759,0.13020134228187918,0
P_SR416,P_C2R02,0.775904,0.1374924288310115,0
P_B95,P_SG435,0.775904,0.092195122,0
P_MM172,P_SG445,0.775904,0.12238805970149254,0
P_C2R02,P_SG448,0.775904,0.11822916666666666,0
P_Of11M6,P_arctica_NECBIFX2020001,0.775907,0.11565017261219793,0
P_DL2H1,P_SR435,0.775908,0.11026615969581749,0
P_SR454,P_piratica_OCN003,0.775908,0.13543307086614173,0
P_SR451,P_DL2H22,0.775911,0.092465753,0
P_EKP108,P_McH142,0.775912,0.096426163,0
P_DL2H6,P_SG415,0.775912,0.13089622641509435,0
P_ruthenica_S2756,P_SR433,0.775916,0.12219644238205724,0
P_G4,P_SG435,0.775921,0.15412445730824892,0
P_2CM36K,P_MM172,0.775922,0.14779116465863454,0
P_DL2H1,P_arctica_NECBIFX0059,0.775922,0.11732753938077133,0
P_CnMc715,P_tunicata_D2,0.775922,0.092134831,0
P_SR451,P_Of5H6,0.775924,0.13561643835616438,0
P_XMcav2N,P_arctica_A3712,0.775924,0.072225173,0
P_SR448,P_rubra_S1946,0.775924,0.10006253908692933,0
P_arctica_NECBIFX2020001,P_NJ631,0.775926,0.1388888888888889,0
P_arctica_NECBIFX2020001,P_spongiae_UST010723006,0.775926,0.14159891598915988,0
P_fuliginea_S2292,P_G4,0.775928,0.11954331766286098,0
P_SR456,P_flavipulchra_S1925,0.775929,0.14916096954630206,0
P_fuliginea_S2292,P_B95,0.77593,0.11887172599059771,0
P_Of5H6,P_SR437,0.77593,0.11297297297297297,0
P_aliena_SW19,P_ruthenica_S3245,0.775931,0.10101010101010101,0
P_SG453,P_spongiae_UST010723006,0.775932,0.12605042016806722,0
P_CNC920,P_SG4417,0.775933,0.13462976813762154,0
P_OF5H5,P_EKP108,0.775934,0.11561318206374932,0
P_C2R02,P_distincta_22A13,0.775936,0.12447916666666667,0
P_MM172,P_SG448,0.775937,0.1328358208955224,0
P_aliena_EH1,P_Of11M6,0.77594,0.13324624428478118,0
P_XMcav2N2,P_SR436,0.775941,0.078597982,0
P_XMcav2N,P_SG431,0.775942,0.077535847,0
P_CO348,P_distincta_KMM3548,0.775942,0.12189616252821671,0
P_DL2H6,P_SG416,0.775945,0.10849056603773585,0
P_C2R02,P_SG4417,0.775945,0.11770833333333333,0
P_neustronica_SM1927,P_C2R02,0.775946,0.13625866050808313,0
P_OF7H1,P_distincta_22A13,0.775946,0.10914127423822714,0
P_G4,P_SG434,0.775947,0.14833574529667148,0
P_CNAT218,P_SR456,0.775949,0.13106060606060607,0
P_McH17,P_aliena_SW19,0.77595,0.1169833729216152,0
P_C2R02,P_SG456,0.775954,0.1265625,0
P_aliena_SW19,P_CNAT241,0.775959,0.1111111111111111,0
P_CNAT218,P_undina_DSM6065,0.775959,0.13863636363636364,0
P_MM172,P_SG415,0.77596,0.1328358208955224,0
P_MM172,P_arctica_NECBIFX0059,0.775964,0.11119402985074626,0
P_SR436,P_galatheae_S4498,0.775964,0.1469559132260322,0
P_EKP108,P_CNC920,0.775965,0.10316925151719487,0
P_SG433,P_CnMc715,0.775965,0.10604026845637583,0
P_rubra_S2471,P_translucida_KMM520,0.775965,0.077336198,0
P_ruthenica_S2756,P_EKP108,0.775968,0.12296983758700696,0
P_C2R02,P_lipolytica_LMEB39,0.775972,0.10989583333333333,0
P_Of11M6,P_SG453,0.775973,0.11507479861910241,0
P_aliena_EH1,P_MMG024,0.775975,0.1378184193337688,0
P_C2R02,P_aurantia_S3788,0.775975,0.079166667,0
P_XMcav11Q,P_EKP108,0.775976,0.12271973466003316,0
P_XMcav11Q,P_SG431,0.775976,0.12271973466003316,0
P_C2R02,P_SG451,0.775979,0.12552083333333333,0
P_ruthenica_S2756,P_SR437,0.775979,0.12451662799690642,0
P_CNC920,P_SG452,0.775983,0.12341062079281974,0
P_SR418,P_piratica_OCN003,0.775983,0.1364509929532351,0
P_1CM17D,P_G4,0.775987,0.13901947615849564,0
P_rubra_S1946,P_arctica_NECBIFX2020001,0.775987,0.075292805,0
P_SG418,P_P19,0.775988,0.13070283600493218,0
P_MMG024,P_EKP108,0.775989,0.13811074918566776,0
P_arctica_NECBIFX2020017,P_NJ631,0.775989,0.13786008230452676,0
P_CNAT218,P_SR432,0.775992,0.11893939393939394,0
P_JC31,P_arctica_NECBIFX2020017,0.775993,0.11464968152866242,0
P_SG452,P_DL2H22,0.775998,0.09556314,0
P_SG438,P_C2R02,0.776002,0.1713890808569454,0
P_P19,P_SG411,0.776005,0.14192708333333334,0
P_CNAT241,P_fuliginea_S2292,0.776005,0.11902956785443518,0
P_SR437,P_Of5H6,0.776006,0.14483714483714483,0
P_SR432,P_SW010604,0.77601,0.11354309165526676,0
P_CNC920,P_SR416,0.776014,0.13163799551234107,0
P_OANN1,P_aliena_EH1,0.776014,0.12824956672443674,0
P_SR432,P_XMcav2N,0.776017,0.1012311901504788,0
P_SG453,P_B95,0.776018,0.12605042016806722,0
P_C2R02,P_BZA4,0.776019,0.11666666666666667,0
P_SG451,P_JC3,0.776019,0.14549180327868852,0
P_arctica_NECBIFX2020017,P_OF5H5,0.776019,0.1412894375857339,0
P_SG451,P_PPB1,0.776019,0.10314207650273224,0
P_G4,P_SR416,0.776019,0.15701881331403764,0
P_rubra_SCSIO_6842,P_SR455,0.77602,0.052791878,0
P_SG451,P_spongiae_UST010723006,0.77602,0.13456284153005466,0
P_M8,P_SG456,0.776021,0.11845584346906399,0
P_CnMc715,P_S3173,0.776022,0.13108614232209737,0
P_Of11M6,P_SR435,0.776022,0.11507479861910241,0
P_SR448,P_CNAT241,0.776023,0.10381488430268918,0
P_NBRC12985,P_C2R02,0.776024,0.15276804484933426,0
P_piratica_OCN003,P_EKP108,0.776024,0.128428928,0
P_rubra_SCSIO_6842,P_distincta_22A13,0.776026,0.069543147,0
P_aliena_EH1,P_phenolica_S3898,0.776026,0.1534944480731548,0
P_OF7H1,P_SR455,0.776027,0.082548476,0
P_SG411,P_C2R02,0.776028,0.14285714285714285,0
P_G4,P_SG412,0.776028,0.15918958031837915,0
P_EB27,P_CnMc715,0.77603,0.10738255033557047,0
P_CNAT218,P_distincta_22A13,0.77603,0.11818181818181818,0
P_CNAT2181,P_distincta_22A13,0.776031,0.11893939393939394,0
P_SR436,P_spongiae_SAO44,0.776031,0.13925822253324002,0
P_SR451,P_Of7M16,0.77604,0.1136986301369863,0
P_lipolytica_CSB02KR,P_C2R02,0.776041,0.1435506241331484,0
P_P19,P_SCSIO11900,0.776042,0.15169270833333334,0
P_S3260,P_C2R02,0.776044,0.17333333333333334,0
P_EKP108,P_PPB1,0.776044,0.094403237,0
P_R96,P_EB27,0.776045,0.073791349,0
P_SG448,P_ruthenica_S2756,0.776046,0.11153846153846154,0
P_spongiae_SAO44,P_2CM32C,0.776048,0.11955241460541814,0
P_OOF1S7,P_C2R02,0.776049,0.050783360345759046,0
P_PPB1,P_C2R02,0.776049,0.044745057232049947,0
P_arctica_NECBIFX2020017,P_C2R02,0.776049,0.1673525377229081,0
P_aliena_SW19,P_B95,0.77605,0.12255892255892256,0
P_SG444,P_CNC920,0.77605,0.10711718188353703,0
P_C2R02,P_SG434,0.77605,0.12708333333333333,0
P_SG434,P_UG32,0.776053,0.12279511533242876,0
P_SG448,P_flavipulchra_LMG20361,0.776053,0.16153846153846155,0
P_SG448,P_MM172,0.776054,0.11346153846153846,0
P_C2R02,P_SG452,0.776054,0.12916666666666668,0
P_JC31,P_arctica_NECBIFX2020001,0.776054,0.11199575371549894,0
P_SR442,P_rubra_S2471,0.776056,0.094910591,0
P_P19,P_P111,0.776057,0.15299479166666666,0
P_rubra_SCSIO_6842,P_SG434,0.776057,0.078172589,0
P_XMcav2N,P_SR442,0.776057,0.079129049,0
P_C2R02,P_SR451,0.776058,0.12864583333333332,0
P_EB27,P_DL2H22,0.77606,0.098657718,0
P_arctica_NECBIFX0059,P_Of7M16,0.776064,0.12253233492171545,0
P_CO325X,P_SK20,0.776064,0.13213213213213212,0
P_SG433,P_OF7H1,0.776069,0.138255034,0
P_C2R02,P_2CM36K,0.77607,0.10833333333333334,0
P_luteoviolacea_2ta16,P_neustronica_PAMC28425,0.77607,0.091650672,0
P_luteoviolacea_2ta16,P_fuliginea_KMM216,0.77608,0.083493282,0
P_1CM17D,P_CNAT241,0.776083,0.1229012760241773,0
P_SG4417,P_CNAT241,0.776087,0.11056207535515751,0
P_DL2H1,P_SR456,0.776087,0.1385116784356328,0
P_fuliginea_KMM216,P_P19,0.776089,0.1252498334443704,0
P_porphyrae_MNAD16,P_C2R02,0.77609,0.1513157894736842,0
P_tunicata_D2,P_MMG024,0.776096,0.13559322033898305,0
P_aliena_SW19,P_piratica_OCN003,0.776097,0.14006734006734006,0
P_peptidolytica_NBRC101021,P_EB27,0.776099,0.1152832674571805,0
P_SG437,P_ruthenica_S2756,0.776099,0.10564663023679417,0
P_C2R02,P_2102,0.776101,0.11822916666666666,0
P_SG416,P_DL2H1,0.776103,0.1520244461420932,0
P_neustronica_PAMC28425,P_C2R02,0.776104,0.14557739557739557,0
P_neustronica_PAMC28425,P_CO342X,0.776105,0.13513513513513514,0
P_CNAT218,P_SR411,0.776107,0.11742424242424243,0
P_CNAT2181,P_SR414,0.776108,0.13484848484848486,0
P_C2R02,P_donghaensis_HJ51,0.776113,0.10833333333333334,0
P_C2R02,P_SG453,0.776117,0.13125,0
P_XMcav2N,P_TB25,0.776117,0.071163038,0
P_P19,P_distincta_16SW7,0.776123,0.13541666666666666,0
P_MMG024,P_SG434,0.776125,0.14071661237785016,0
P_C2R02,P_shioyasakiensis_LC2,0.776127,0.1203125,0
